,Size,Method,MSE
2109,65,Random Forest,0.6768160431241059
2110,70,Random Forest,1.2184567623911569
2111,75,Random Forest,0.5277921712990097
2112,80,Random Forest,0.43213624880057266
2113,85,Random Forest,0.7111900920862108
2114,90,Random Forest,0.5395581848028992
2115,95,Random Forest,0.5742548407251846
2116,100,Random Forest,0.714635616562047
2117,105,Random Forest,0.7325369552787709
2118,110,Random Forest,0.5671028305937512
2119,115,Random Forest,0.6793329619726469
2120,120,Random Forest,0.33007194991218847
2121,20,Random Forest,0.5500330650945147
2122,25,Random Forest,1.6655481553596982
2123,30,Random Forest,0.6421264464831987
2124,35,Random Forest,0.8018307609092977
2125,40,Random Forest,0.5376999084154788
2126,45,Random Forest,0.6161954879840144
2127,50,Random Forest,0.5456693533016261
2128,55,Random Forest,0.28736114705197086
2129,60,Random Forest,0.6021002165748026
2130,65,Random Forest,0.5622804267301895
2131,70,Random Forest,0.7725658582171296
2132,75,Random Forest,0.4964380024662272
2133,80,Random Forest,0.40668103587349685
2134,85,Random Forest,0.9165091250522194
2135,90,Random Forest,0.7473129262651029
2136,95,Random Forest,0.4957715113683103
2137,100,Random Forest,0.5235946359056046
2138,105,Random Forest,0.43243876627605726
2139,110,Random Forest,0.5719753872381853
2140,115,Random Forest,1.03925386431225
2141,120,Random Forest,0.5553622895554321
2142,20,Random Forest,2.1661121575208933
2143,25,Random Forest,0.7859781914128889
2144,30,Random Forest,1.3053599526067823
2145,35,Random Forest,0.21286620601175757
2146,40,Random Forest,0.385777296033649
2147,45,Random Forest,1.18190951018675
2148,50,Random Forest,0.47050350402684743
2149,55,Random Forest,0.8691357541004681
2150,60,Random Forest,0.5205479780811645
2151,65,Random Forest,0.6887305457005534
2152,70,Random Forest,0.7482084851708292
2153,75,Random Forest,0.5631511698322402
2154,80,Random Forest,0.425548144092943
2155,85,Random Forest,0.5340055135948883
2156,90,Random Forest,0.33206251897427164
2157,95,Random Forest,0.5261255719137024
2158,100,Random Forest,0.6572164262545016
2159,105,Random Forest,0.3361980786632785
2160,110,Random Forest,0.5950201651502875
2161,115,Random Forest,0.5570584967675483
2162,120,Random Forest,0.5853160657621632
2163,20,Random Forest,0.9631533375676369
2164,25,Random Forest,1.1922950829254146
2165,30,Random Forest,0.46771656897540587
2166,35,Random Forest,0.808794316543743
2167,40,Random Forest,0.8334036823171234
2168,45,Random Forest,0.3801585417939465
2169,50,Random Forest,0.7185943269749555
2170,55,Random Forest,0.7171731300707228
2171,60,Random Forest,0.4857048764005991
2172,65,Random Forest,0.4084819813592159
2173,70,Random Forest,0.4783221369674421
2174,75,Random Forest,0.3564759526527394
2175,80,Random Forest,0.5775288229526486
2176,85,Random Forest,0.6829088985717571
2177,90,Random Forest,0.6192606435289671
2178,95,Random Forest,0.5830746080653454
2179,100,Random Forest,0.3790456465005746
2180,105,Random Forest,0.3810403665225628
2181,110,Random Forest,0.4320559582984309
2182,115,Random Forest,0.45374299759690845
2183,120,Random Forest,0.7306473112716665
2184,20,Random Forest,0.430826474907699
2185,25,Random Forest,0.4443689425778422
2186,30,Random Forest,0.7081444731982803
2187,35,Random Forest,0.7759326318425518
2188,40,Random Forest,0.9681654836005144
2189,45,Random Forest,0.7113816524969244
2190,50,Random Forest,0.8901345590745817
2191,55,Random Forest,0.43633180942703365
2192,60,Random Forest,0.3706547934993068
2193,65,Random Forest,0.4480779828046693
2194,70,Random Forest,0.47911046043437844
2195,75,Random Forest,0.3943618016006375
2196,80,Random Forest,0.5018703682234211
2197,85,Random Forest,0.3294364558352541
2198,90,Random Forest,0.5073216755412309
2199,95,Random Forest,0.5377452051074002
2200,100,Random Forest,0.5377618269450088
2201,105,Random Forest,0.3791529049373049
2202,110,Random Forest,0.7086724680240691
2203,115,Random Forest,0.44456397073638104
2204,120,Random Forest,0.6037970752589615
2205,20,Random Forest,1.4149780863210792
2206,25,Random Forest,0.6559067987770447
2207,30,Random Forest,0.5132016060479129
2208,35,Random Forest,1.1910869112610225
2209,40,Random Forest,0.8987417690352557
2210,45,Random Forest,0.8838416011714357
2211,50,Random Forest,0.6376584669781014
2212,55,Random Forest,1.0651204510773793
2213,60,Random Forest,0.5967167717173764
2214,65,Random Forest,0.5326373100713316
2215,70,Random Forest,0.6698441102260057
2216,75,Random Forest,0.3453444344883296
2217,80,Random Forest,0.5202092154808043
2218,85,Random Forest,0.40891933982082124
2219,90,Random Forest,0.5512669896287119
2220,95,Random Forest,0.40900884547216354
2221,100,Random Forest,0.551899104729171
2222,105,Random Forest,0.7171990777577559
2223,110,Random Forest,0.47389349413686666
2224,115,Random Forest,0.5092886959326541
2225,120,Random Forest,0.5457017371272318
2226,20,Random Forest,0.8896051067441408
2227,25,Random Forest,0.26409870161387666
2228,30,Random Forest,0.857244284019978
2229,35,Random Forest,0.9111111543849743
2230,40,Random Forest,0.35590567581671984
2231,45,Random Forest,1.2871718207053915
2232,50,Random Forest,0.916412296056057
2233,55,Random Forest,0.41257940254456077
2234,60,Random Forest,0.21721403633514277
2235,65,Random Forest,0.6070488494166343
2236,70,Random Forest,0.3750320234131845
2237,75,Random Forest,0.46664054391502835
2238,80,Random Forest,0.5570773926843802
2239,85,Random Forest,0.6075784181519898
2240,90,Random Forest,0.67501850276706
2241,95,Random Forest,0.5281115971727416
2242,100,Random Forest,0.48748511435712827
2243,105,Random Forest,0.4238207863915129
2244,110,Random Forest,0.42711563637626254
2245,115,Random Forest,0.37428025854489955
2246,120,Random Forest,0.49943608917699306
2247,20,Random Forest,0.6407658240788056
2248,25,Random Forest,0.7592187534999745
2249,30,Random Forest,0.8401151153115928
2250,35,Random Forest,1.005756008255355
2251,40,Random Forest,0.7954085796171401
2252,45,Random Forest,1.112118780690197
2253,50,Random Forest,0.6623078630075906
2254,55,Random Forest,0.6510754897950531
2255,60,Random Forest,0.7503403570119341
2256,65,Random Forest,0.7498821514709373
2257,70,Random Forest,0.7714457018348372
2258,75,Random Forest,0.45345166284972666
2259,80,Random Forest,0.5969823441454212
2260,85,Random Forest,0.7501206807946358
2261,90,Random Forest,0.6753816825700797
2262,95,Random Forest,0.3560531371449135
2263,100,Random Forest,0.4704093154679792
2264,105,Random Forest,0.5801620127074439
2265,110,Random Forest,0.6936334732506597
2266,115,Random Forest,0.6283238856471856
2267,120,Random Forest,0.43598668623790954
2268,20,Random Forest,2.1586391540716954
2269,25,Random Forest,0.8608328956280358
2270,30,Random Forest,1.118988012729253
2271,35,Random Forest,0.4743475604151196
2272,40,Random Forest,0.3896619661013159
2273,45,Random Forest,0.6675981956854221
2274,50,Random Forest,0.4608039836079974
2275,55,Random Forest,0.4484342235577593
2276,60,Random Forest,0.6011241215973592
2277,65,Random Forest,0.4547838535248064
2278,70,Random Forest,0.841894627035761
2279,75,Random Forest,0.8348874484132522
2280,80,Random Forest,0.5694755467866005
2281,85,Random Forest,0.6353632956363944
2282,90,Random Forest,0.30111010164956153
2283,95,Random Forest,0.3716782410609105
2284,100,Random Forest,0.4355142977440999
2285,105,Random Forest,0.7851827442713288
2286,110,Random Forest,0.4866577489169162
2287,115,Random Forest,0.45943996745350885
2288,120,Random Forest,0.35820834674243063
2289,20,Random Forest,0.682467299488575
2290,25,Random Forest,0.9195413640282639
2291,30,Random Forest,1.0049499676740867
2292,35,Random Forest,0.863592494214006
2293,40,Random Forest,0.6771014489216409
2294,45,Random Forest,0.8570487040465935
2295,50,Random Forest,0.7057488562627504
2296,55,Random Forest,1.058330898429582
2297,60,Random Forest,0.32557033417087905
2298,65,Random Forest,0.7341706653471236
2299,70,Random Forest,0.6224368642141461
2300,75,Random Forest,0.3932813080960907
2301,80,Random Forest,0.7212006101545116
2302,85,Random Forest,0.6391132645276899
2303,90,Random Forest,0.6506246356079857
2304,95,Random Forest,0.6205489852785678
2305,100,Random Forest,0.4322365396670804
2306,105,Random Forest,0.47429529150577954
2307,110,Random Forest,0.44618171986392935
2308,115,Random Forest,0.661887536321958
2309,120,Random Forest,0.5590028826063663
2310,20,Random Forest,0.7564726281333519
2311,25,Random Forest,0.2353740626312407
2312,30,Random Forest,0.4114654146625325
2313,35,Random Forest,1.112590443636993
2314,40,Random Forest,1.465013129409194
2315,45,Random Forest,0.5752851920065257
2316,50,Random Forest,1.3387124353242676
2317,55,Random Forest,0.5564804154372307
2318,60,Random Forest,1.0914463323039636
2319,65,Random Forest,0.29898000126111524
2320,70,Random Forest,0.3871055272574993
2321,75,Random Forest,0.6797639549385359
2322,80,Random Forest,0.6411410454678026
2323,85,Random Forest,1.0097714730570981
2324,90,Random Forest,0.4142478083830396
2325,95,Random Forest,0.5799879628515556
2326,100,Random Forest,0.5576505795150343
2327,105,Random Forest,0.7745741977851646
2328,110,Random Forest,0.6947610691812529
2329,115,Random Forest,0.5807066971372425
2330,120,Random Forest,0.7990901421485198
2331,20,Random Forest,0.41950417869202816
2332,25,Random Forest,1.0682945167428104
2333,30,Random Forest,1.1629108754725868
2334,35,Random Forest,0.7951455397378486
2335,40,Random Forest,0.750986398830821
2336,45,Random Forest,0.5499111854712778
2337,50,Random Forest,0.8303897992199815
2338,55,Random Forest,0.6190211707826929
2339,60,Random Forest,0.5124127454847868
2340,65,Random Forest,0.4716515478871287
2341,70,Random Forest,0.6745670999158369
2342,75,Random Forest,0.6151878230562281
2343,80,Random Forest,0.4820791654301393
2344,85,Random Forest,0.7662808260345657
2345,90,Random Forest,0.616521580533597
2346,95,Random Forest,0.4823571464234172
2347,100,Random Forest,0.4147521523124226
2348,105,Random Forest,0.4612844143874578
2349,110,Random Forest,0.5577379859597351
2350,115,Random Forest,0.48678335734061035
2351,120,Random Forest,0.69109159307201
2352,20,Random Forest,1.074435729446979
2353,25,Random Forest,0.49338695361598617
2354,30,Random Forest,0.2723787444119391
2355,35,Random Forest,0.7185283894585553
2356,40,Random Forest,0.7719177405393296
2357,45,Random Forest,1.0258516277858265
2358,50,Random Forest,0.7079600716023637
2359,55,Random Forest,0.536592331098798
2360,60,Random Forest,0.5992434158089408
2361,65,Random Forest,0.6377840427474504
2362,70,Random Forest,0.4851830342229168
2363,75,Random Forest,0.881089235977239
2364,80,Random Forest,0.8025242019300742
2365,85,Random Forest,0.4526175632597633
2366,90,Random Forest,0.7035004686548666
2367,95,Random Forest,0.3125308993237434
2368,100,Random Forest,0.49771214140700265
2369,105,Random Forest,0.6397640128347322
2370,110,Random Forest,0.5519324782250183
2371,115,Random Forest,0.5898189785606638
2372,120,Random Forest,0.4374266545943695
2373,20,Random Forest,0.4251627117151118
2374,25,Random Forest,0.28911049511682496
2375,30,Random Forest,1.3709789504400887
2376,35,Random Forest,0.8689975243806957
2377,40,Random Forest,0.9571588337202883
2378,45,Random Forest,1.0397761738403046
2379,50,Random Forest,0.5828195610148943
2380,55,Random Forest,0.42217109906898354
2381,60,Random Forest,0.3009453850147275
2382,65,Random Forest,0.7354284437189242
2383,70,Random Forest,0.5838816691888978
2384,75,Random Forest,0.8012415312267399
2385,80,Random Forest,0.545127927317449
2386,85,Random Forest,0.43293444554606336
2387,90,Random Forest,0.3773208879623975
2388,95,Random Forest,0.3916737791230264
2389,100,Random Forest,0.5788037933124304
2390,105,Random Forest,0.5715410226543954
2391,110,Random Forest,0.6722805681366064
2392,115,Random Forest,0.5644737544108829
2393,120,Random Forest,0.551041091946537
2394,20,Random Forest,0.9124273662687425
2395,25,Random Forest,0.536169118016523
2396,30,Random Forest,0.38903539116042546
2397,35,Random Forest,1.1464934012277828
2398,40,Random Forest,1.2811998001413525
2399,45,Random Forest,0.4098877324743069
2400,50,Random Forest,0.5635604137161275
2401,55,Random Forest,0.8287065240032251
2402,60,Random Forest,0.6878272030865854
2403,65,Random Forest,0.8207158874420688
2404,70,Random Forest,0.5220189531830777
2405,75,Random Forest,0.7230315386343465
2406,80,Random Forest,0.7070343587865312
2407,85,Random Forest,0.5993296540255378
2408,90,Random Forest,0.5906011551792048
2409,95,Random Forest,0.6425323998144734
2410,100,Random Forest,0.5773173200766883
2411,105,Random Forest,0.6615431703245499
2412,110,Random Forest,0.5227218943284649
2413,115,Random Forest,0.5262581752391745
2414,120,Random Forest,0.4519647232599038
2415,20,Random Forest,0.7669766034891072
2416,25,Random Forest,0.9078676018772207
2417,30,Random Forest,0.6519259780798151
2418,35,Random Forest,0.8403013103095213
2419,40,Random Forest,0.5137388766104445
2420,45,Random Forest,0.7632175957851393
2421,50,Random Forest,0.24790647754176676
2422,55,Random Forest,0.5340306455820373
2423,60,Random Forest,0.6610786170105726
2424,65,Random Forest,0.6503265412675373
2425,70,Random Forest,0.664690474286007
2426,75,Random Forest,0.7255556654554073
2427,80,Random Forest,0.7983436854479443
2428,85,Random Forest,0.5478501766099598
2429,90,Random Forest,0.5343099174760885
2430,95,Random Forest,0.5458206983228692
2431,100,Random Forest,0.5791706084636333
2432,105,Random Forest,0.519492708074335
2433,110,Random Forest,0.5735270201758814
2434,115,Random Forest,0.4837726628507686
2435,120,Random Forest,0.46913771030239776
2436,20,Random Forest,1.0643401502930379
2437,25,Random Forest,0.5730253495519266
2438,30,Random Forest,0.6705913824891407
2439,35,Random Forest,0.3654939845543011
2440,40,Random Forest,0.3075660094993472
2441,45,Random Forest,0.42608375211676125
2442,50,Random Forest,1.0928309459705414
2443,55,Random Forest,1.2848419070017296
2444,60,Random Forest,0.6213153152941983
2445,65,Random Forest,0.82444063989175
2446,70,Random Forest,0.6350733193087263
2447,75,Random Forest,0.6534190338490252
2448,80,Random Forest,0.9279461474084437
2449,85,Random Forest,0.5012619266927454
2450,90,Random Forest,0.45116036141274773
2451,95,Random Forest,0.7579938725327666
2452,100,Random Forest,0.6057326821833801
2453,105,Random Forest,0.2107711948274141
2454,110,Random Forest,0.45495237188820853
2455,115,Random Forest,0.5382340346619955
2456,120,Random Forest,0.680196893007622
2457,20,Random Forest,1.0312559381385469
2458,25,Random Forest,0.5431603059139574
2459,30,Random Forest,0.5164086095961212
2460,35,Random Forest,0.5228360883731822
2461,40,Random Forest,0.7844480067308371
2462,45,Random Forest,0.44627496557102614
2463,50,Random Forest,0.9226341246837089
2464,55,Random Forest,0.32654507899072666
2465,60,Random Forest,1.1193984549556164
2466,65,Random Forest,0.9769390064098034
2467,70,Random Forest,0.8645294963997896
2468,75,Random Forest,0.47908752167313745
2469,80,Random Forest,0.5046055951437101
2470,85,Random Forest,0.5307504598654871
2471,90,Random Forest,0.47098192872222555
2472,95,Random Forest,0.5633705381049129
2473,100,Random Forest,0.5549138042388955
2474,105,Random Forest,0.5543255433456702
2475,110,Random Forest,0.532688125498329
2476,115,Random Forest,0.5636743853436554
2477,120,Random Forest,0.396378209051431
2478,20,Random Forest,0.4441859132253751
2479,25,Random Forest,0.28797330300917523
2480,30,Random Forest,0.3848949616334683
2481,35,Random Forest,0.8973142074689383
2482,40,Random Forest,0.7006708388767522
2483,45,Random Forest,0.9658775582935477
2484,50,Random Forest,0.6019943529421876
2485,55,Random Forest,0.4130966430527263
2486,60,Random Forest,0.5648079336198548
2487,65,Random Forest,0.4879443900168822
2488,70,Random Forest,0.7569269751976808
2489,75,Random Forest,0.6044923813273305
2490,80,Random Forest,0.4871493946333205
2491,85,Random Forest,0.4734113545627462
2492,90,Random Forest,0.5561502287372609
2493,95,Random Forest,0.5342228369357573
2494,100,Random Forest,0.55224322281856
2495,105,Random Forest,0.5815491569086085
2496,110,Random Forest,0.5546290247169883
2497,115,Random Forest,0.5419339296367507
